Year,Exporting_Country,Importing_Country,Chip_Export_Value_USD,Chip_Import_Value_USD,Trade_Balance,Logistics_Route,Supply_Chain_Dependency
2015,Germany,Taiwan,32586463318.164787,34157300775.28491,-1570837457.120121,Air Freight,14.664297417040927
2015,Germany,Vietnam,55035155665.258484,52704268957.92311,2330886707.335373,Air Freight,30.58035376887843
2015,Germany,Mexico,24013740279.69707,24947822807.459427,-934082527.7623558,Eurasian Railway,21.819569367805098
2015,Malaysia,USA,53698167040.33124,55320027444.77617,-1621860404.444931,Air Freight,7.69342092626451
2015,Malaysia,China,64759305437.9167,66448621055.70991,-1689315617.7932053,Eurasian Railway,26.147695803249803
2015,Malaysia,Japan,28650066226.355328,27523297957.4448,1126768268.9105263,Pacific Ocean,27.90141175906804
2015,Malaysia,Germany,40694855919.04129,42032184495.95788,-1337328576.9165878,Eurasian Railway,7.826816468825246
2015,Malaysia,South Korea,49383635052.84898,51057069804.62014,-1673434751.7711563,Eurasian Railway,7.693804547810441
2015,Malaysia,India,36924200760.05748,37406096711.84237,-481895951.7848892,Air Freight,31.769996718676442
2015,Malaysia,UK,6228487505.826562,6259806942.937417,-31319437.110855103,Air Freight,30.34634965917063
2015,Malaysia,Taiwan,6927059709.331275,7236206834.626047,-309147125.29477215,Pacific Ocean,33.90636942522336
2015,Malaysia,Vietnam,9399887567.584377,9759671843.94204,-359784276.3576622,Air Freight,17.85960357441934
2015,Malaysia,Mexico,29328340578.710915,28307991197.018826,1020349381.6920891,Indian Ocean,19.190337982504033
2015,Singapore,USA,58441663149.47394,58906883846.93479,-465220697.4608536,Indian Ocean,7.0054221348930685
2015,Singapore,China,2075421929.6655865,2115305370.4045198,-39883440.738933325,Indian Ocean,22.5285965082844
2015,Singapore,Japan,29083595554.43672,30411339488.885403,-1327743934.4486809,Indian Ocean,25.19951119156123
2015,Singapore,Germany,4284132026.7064986,4209374309.6359615,74757717.07053709,Eurasian Railway,28.17310369823671
2015,Singapore,South Korea,11143758063.848955,11467459105.47304,-323701041.6240845,Air Freight,28.642136721336513
2015,Singapore,India,25351325744.80579,25523240375.343925,-171914630.53813553,Eurasian Railway,18.21533946023738
2015,Singapore,UK,30975425236.013653,31297022546.434147,-321597310.4204941,Air Freight,12.28128339159766
2015,Singapore,Taiwan,69626222245.18695,66376977103.12674,3249245142.060211,Indian Ocean,34.173959600899785
2015,Singapore,Vietnam,3937199569.4681244,3954701687.53998,-17502118.071855545,Air Freight,9.863422246147627
2015,Singapore,Mexico,34729780491.7496,36298651909.42489,-1568871417.6752853,Pacific Ocean,12.689562309261422
2016,Taiwan,USA,152938721813.07788,155490424240.038,-2551702426.9601135,Indian Ocean,24.680706683150866
2016,Taiwan,China,159085020591.75122,166610507131.59692,-7525486539.845703,Eurasian Railway,19.89094138704111
2016,Taiwan,Japan,29566827025.59204,30474292534.63262,-907465509.0405807,Air Freight,74.07564788135132
2016,Taiwan,Germany,23110131748.21765,22977062389.369038,133069358.84861374,Air Freight,70.55411101019843
2016,Taiwan,South Korea,46619095116.085945,44958478547.28228,1660616568.8036652,Air Freight,67.17451116538075
2016,Taiwan,India,6861907653.473549,6530562971.887475,331344681.5860739,Pacific Ocean,25.366958588481936
2016,Taiwan,UK,39744486398.22868,39767450265.84657,-22963867.617889404,Air Freight,22.98804872846592
2016,Taiwan,Vietnam,36289090420.03179,36055746635.307945,233343784.72384644,Eurasian Railway,41.53046790181012
2016,Taiwan,Mexico,10727708602.113989,10790905304.853712,-63196702.739723206,Eurasian Railway,52.270692585364806
2016,USA,China,42532749884.04644,41738611202.09098,794138681.9554596,Pacific Ocean,29.54039117524055
2016,USA,Japan,36661236011.474266,36490972541.6819,170263469.79236603,Eurasian Railway,45.72803450620949
2016,USA,Germany,78337169263.65076,77676765611.79576,660403651.8549957,Eurasian Railway,24.448200502411083
2016,USA,South Korea,19788480231.90813,19901142320.455944,-112662088.54781342,Pacific Ocean,31.57508666179128
2016,USA,India,60372080138.47668,60051838170.73657,320241967.7401047,Eurasian Railway,30.53382612205281
2016,USA,UK,64937301451.15427,63166612058.04497,1770689393.1092987,Pacific Ocean,28.74299275917533
2016,USA,Taiwan,26554490281.120483,27764949265.659245,-1210458984.5387611,Pacific Ocean,50.11498881689859
2016,USA,Vietnam,25013444824.627712,25157051157.711815,-143606333.08410263,Eurasian Railway,67.21083795665609
2016,USA,Mexico,15582243378.453827,15473994639.633295,108248738.82053185,Indian Ocean,61.893237797011295
2016,South Korea,USA,52722473348.322685,51254967950.09688,1467505398.2258072,Eurasian Railway,9.516517700642263
2016,South Korea,China,7900771486.756385,7973170935.73333,-72399448.97694492,Pacific Ocean,17.600663537527666
2016,South Korea,Japan,63691621888.30961,66272565149.228424,-2580943260.9188156,Air Freight,12.600222079055634
2016,South Korea,Germany,32620185073.827435,34165243083.106316,-1545058009.278881,Indian Ocean,30.124535494405695
2016,South Korea,India,9085978851.686172,9381471562.5319,-295492710.8457279,Air Freight,36.74546089859777
2016,South Korea,UK,26004620289.825024,25872353640.943825,132266648.88119888,Pacific Ocean,20.772688613532363
2016,South Korea,Taiwan,33498729046.936234,32608189892.283714,890539154.6525192,Eurasian Railway,14.796974939363848
2016,South Korea,Vietnam,43132054355.66122,41499005516.722496,1633048838.9387207,Pacific Ocean,8.556425309542462
2016,South Korea,Mexico,18695884025.76272,18450569423.364735,245314602.39798355,Pacific Ocean,9.439995829882053
2016,Japan,USA,73280131146.18268,74946433586.50304,-1666302440.3203583,Indian Ocean,33.3297888193615
2016,Japan,China,31616741970.19277,30927342089.883797,689399880.3089714,Air Freight,30.129564642739155
2016,Japan,Germany,5725708281.7097435,5478534333.977841,247173947.73190212,Eurasian Railway,37.04683233733747
2016,Japan,South Korea,26310224350.20199,26734879244.619133,-424654894.4171448,Pacific Ocean,23.74520914058146
2016,Japan,India,45178967421.23096,46945681576.30463,-1766714155.0736694,Eurasian Railway,29.858449222632288
2016,Japan,UK,47287270815.520744,46804253454.62411,483017360.89663696,Air Freight,39.19414754898393
2016,Japan,Taiwan,4785401531.476591,4799654622.796037,-14253091.31944561,Eurasian Railway,24.168940219287016
2016,Japan,Vietnam,55004789642.3256,57451165647.1622,-2446376004.8366013,Indian Ocean,17.38845605006862
2016,Japan,Mexico,40176261255.204155,41039842177.15154,-863580921.9473877,Pacific Ocean,9.533414436397596
2016,Netherlands,USA,83679633528.84583,83737641116.02184,-58007587.17601013,Air Freight,80.9491863513278
2016,Netherlands,China,70523755721.9747,69072775752.83005,1450979969.1446533,Eurasian Railway,80.12887764383106
2016,Netherlands,Japan,104157636013.29146,99093363683.7679,5064272329.52356,Air Freight,15.537493392751047
2016,Netherlands,Germany,68689917405.06082,67213949035.413025,1475968369.6477966,Air Freight,69.95190354615309
2016,Netherlands,South Korea,69032584475.88104,70265671123.86414,-1233086647.9830933,Indian Ocean,12.013850376448811
2016,Netherlands,India,73195547042.31007,75975380450.16135,-2779833407.8512726,Indian Ocean,10.248870209859424
2016,Netherlands,UK,58955186265.26671,57794380896.223274,1160805369.0434341,Pacific Ocean,63.89852025825478
2016,Netherlands,Taiwan,17352868178.942226,16676556551.087175,676311627.855051,Pacific Ocean,48.31735293433171
2016,Netherlands,Vietnam,35919623249.68773,35413504634.00441,506118615.6833191,Eurasian Railway,13.182362546935424
2016,Netherlands,Mexico,112698579368.55959,115908362651.2865,-3209783282.7269135,Air Freight,14.949740871339872
2016,China,USA,44735776076.29751,45209799971.97469,-474023895.67718506,Eurasian Railway,11.819251537021698
2016,China,Japan,40837504365.01869,40531271463.13623,306232901.88246155,Air Freight,17.385847297387567
2016,China,Germany,56771388525.23702,54799271455.49469,1972117069.7423325,Pacific Ocean,33.79839089876799
2016,China,South Korea,17708470830.60776,17719974255.866936,-11503425.259174347,Pacific Ocean,21.964596553692385
2016,China,India,31997074464.24186,30914887760.376217,1082186703.8656425,Pacific Ocean,27.84397356314444
2016,China,UK,22519678838.071106,21795284386.716686,724394451.3544197,Air Freight,25.00323380635861
2016,China,Taiwan,38472864526.07639,36924162245.33325,1548702280.7431412,Eurasian Railway,6.134457185841307
2016,China,Vietnam,44560135930.67509,43458782976.60558,1101352954.0695038,Eurasian Railway,25.45740423925335
2016,China,Mexico,5409294199.813686,5304102980.488316,105191219.32537079,Pacific Ocean,35.017587192963326
2016,Germany,USA,2136154629.5669503,2195187648.815356,-59033019.24840546,Indian Ocean,37.05134704385481
2016,Germany,China,26933493122.010345,27255336468.279236,-321843346.2688904,Indian Ocean,27.66166408309426
2016,Germany,Japan,64614837710.52643,63076439052.57342,1538398657.9530106,Indian Ocean,27.15100650071445
2016,Germany,South Korea,49139589983.73589,47066543226.05178,2073046757.6841125,Pacific Ocean,11.473585559081886
2016,Germany,India,57296155190.79915,57748315247.1097,-452160056.3105545,Pacific Ocean,7.381716925173738
2016,Germany,UK,12917688914.152054,13275140129.51566,-357451215.3636055,Eurasian Railway,18.167594223677472
2016,Germany,Taiwan,26016849556.06406,24977457799.27739,1039391756.7866707,Indian Ocean,25.571910368215356
2016,Germany,Vietnam,59890436213.05616,57624020523.31991,2266415689.736252,Indian Ocean,26.27038123721068
2016,Germany,Mexico,3405801827.999027,3366636316.9903994,39165511.008627415,Indian Ocean,37.40096456718659
2016,Malaysia,USA,12871063625.554258,12664511482.005136,206552143.54912186,Air Freight,39.00946772428559
2016,Malaysia,China,1917470822.588266,1992162053.6441143,-74691231.05584836,Eurasian Railway,17.772218003999456
2016,Malaysia,Japan,3312199392.801666,3417995514.3806686,-105796121.57900286,Eurasian Railway,31.637466480740706
2016,Malaysia,Germany,30863020381.385433,32301473915.605213,-1438453534.21978,Air Freight,23.677701634119046
2016,Malaysia,South Korea,13694859094.171051,14049504300.874168,-354645206.7031174,Pacific Ocean,36.00293657587035
2016,Malaysia,India,60300033121.525566,60271429040.16251,28604081.36305237,Eurasian Railway,35.53989614381488
2016,Malaysia,UK,47981194343.3927,47633281024.752975,347913318.63972473,Pacific Ocean,38.64203808758731
2016,Malaysia,Taiwan,25522755861.279552,26322456621.218964,-799700759.9394112,Eurasian Railway,26.291492106657262
2016,Malaysia,Vietnam,35834601683.34087,35512826113.72096,321775569.6199112,Indian Ocean,23.6182665251359
2016,Malaysia,Mexico,58939033349.0117,58633898409.47928,305134939.5324249,Air Freight,8.772843258790381
2016,Singapore,USA,14874540391.689102,14470803831.261541,403736560.4275608,Pacific Ocean,33.24801334279981
2016,Singapore,China,2541731627.471151,2606193482.5728936,-64461855.101742744,Indian Ocean,35.65527089033948
2016,Singapore,Japan,51678933508.94644,52016943493.10426,-338009984.15782166,Pacific Ocean,13.634979507839583
2016,Singapore,Germany,36878470467.30954,37078091444.474266,-199620977.16472626,Eurasian Railway,20.349368352090945
2016,Singapore,South Korea,14589256803.309044,14571506744.260427,17750059.04861641,Pacific Ocean,28.28195156748528
2016,Singapore,India,53798209062.94742,54578268432.10504,-780059369.1576233,Air Freight,28.140820824372177
2016,Singapore,UK,29731292213.537666,30068646052.415966,-337353838.8782997,Air Freight,26.23317099453267
2016,Singapore,Taiwan,41143525731.38438,42129805768.247795,-986280036.8634186,Air Freight,18.093671189272868
2016,Singapore,Vietnam,46167292184.98464,45400912456.78018,766379728.2044601,Eurasian Railway,12.40327939291197
2016,Singapore,Mexico,67944822919.49623,70503661903.51505,-2558838984.018814,Indian Ocean,21.26241086751192
2017,Taiwan,USA,238977283160.217,237204318095.98276,1772965064.234253,Indian Ocean,87.63288030711358
2017,Taiwan,China,189353569337.31073,185822510808.37775,3531058528.9329834,Eurasian Railway,24.872626828316314
2017,Taiwan,Japan,43852238451.75411,45285857434.998375,-1433618983.2442627,Pacific Ocean,65.14481638048345
2017,Taiwan,Germany,41384658082.859245,42779066349.15807,-1394408266.2988281,Air Freight,70.69758418173163
2017,Taiwan,South Korea,28568145630.371628,28140098696.609783,428046933.76184464,Pacific Ocean,24.167459721763347
2017,Taiwan,India,51003625554.197586,52615673956.9247,-1612048402.7271118,Eurasian Railway,69.47383184695357
2017,Taiwan,UK,18063252066.818752,18422944550.265347,-359692483.44659424,Air Freight,66.88924790613387
2017,Taiwan,Vietnam,25940831418.055435,24841338060.7457,1099493357.3097343,Indian Ocean,85.0873650705545
2017,Taiwan,Mexico,19948439354.59673,19378130253.533386,570309101.063343,Indian Ocean,23.017499385137725
2017,USA,China,6430335372.759189,6409751305.454692,20584067.304496765,Air Freight,77.75103261207802
2017,USA,Japan,60004632627.30781,58254551699.25335,1750080928.0544586,Eurasian Railway,83.04513254215496
2017,USA,Germany,27753824880.64907,28177125265.796165,-423300385.1470947,Air Freight,47.9159612679438
2017,USA,South Korea,68568742092.75969,66192756716.92372,2375985375.835968,Indian Ocean,38.70606513164279
2017,USA,India,23730924398.01498,23942474484.673164,-211550086.65818405,Indian Ocean,43.49540599120405
2017,USA,UK,34316093029.867393,34304652665.378124,11440364.489269257,Eurasian Railway,38.58076270100724
2017,USA,Taiwan,4584944732.362689,4739094286.806945,-154149554.44425583,Eurasian Railway,82.0828200254782
2017,USA,Vietnam,58273787347.470665,56996023473.33066,1277763874.140007,Eurasian Railway,85.76594477303914
2017,USA,Mexico,65533120987.86078,64982229548.49494,550891439.3658371,Eurasian Railway,38.60758217588908
2017,South Korea,USA,38344350056.554665,39501783497.829,-1157433441.2743378,Eurasian Railway,13.61771236327878
2017,South Korea,China,15148700542.94818,15667792348.339415,-519091805.39123535,Eurasian Railway,11.618186552561593
2017,South Korea,Japan,6405884780.9292965,6427866202.876265,-21981421.94696808,Eurasian Railway,9.28194829724665
2017,South Korea,Germany,29266718114.59833,29318294342.73017,-51576228.13183975,Indian Ocean,27.444802624511595
2017,South Korea,India,12872541403.464874,12750079284.3497,122462119.11517334,Air Freight,34.077869974449754
2017,South Korea,UK,21408029010.324387,20612571308.10313,795457702.2212563,Pacific Ocean,12.42457015532183
2017,South Korea,Taiwan,26038717264.50853,26516658745.475925,-477941480.9673958,Air Freight,17.1753496411095
2017,South Korea,Vietnam,80768105069.97931,79362662967.9374,1405442102.041916,Air Freight,15.239970738854542
2017,South Korea,Mexico,44232480899.40736,42284849563.37526,1947631336.0320969,Eurasian Railway,31.55462249023054
2017,Japan,USA,29935104678.797478,29509929324.110813,425175354.6866646,Indian Ocean,6.629897019581303
2017,Japan,China,26751683961.89439,25775685715.99802,975998245.8963699,Indian Ocean,15.373202167196688
2017,Japan,Germany,88054107184.29626,89748752389.23708,-1694645204.9408112,Air Freight,19.392553331886766
2017,Japan,South Korea,29003164254.23429,29725455156.805805,-722290902.5715141,Pacific Ocean,6.644873415599728
2017,Japan,India,21778923027.62468,22052183665.791313,-273260638.1666336,Pacific Ocean,38.49495355989291
2017,Japan,UK,39881317250.998795,39951276281.40637,-69959030.40757751,Indian Ocean,10.981635539065634
2017,Japan,Taiwan,15642627333.736744,16018017190.616186,-375389856.8794422,Eurasian Railway,31.041507824180446
2017,Japan,Vietnam,39713170935.88404,41260453532.279755,-1547282596.3957138,Eurasian Railway,9.096725292978784
2017,Japan,Mexico,51646998374.47266,52614944745.7439,-967946371.2712402,Pacific Ocean,36.76663367074707
2017,Netherlands,USA,4351862493.866071,4547391365.387177,-195528871.52110672,Air Freight,73.63989950879945
2017,Netherlands,China,92498141620.7149,95673348360.76534,-3175206740.0504303,Eurasian Railway,79.49862373263869
2017,Netherlands,Japan,11784071906.402887,11223241608.572536,560830297.8303509,Eurasian Railway,31.93151952601543
2017,Netherlands,Germany,83956973483.12215,84611950891.04617,-654977407.9240265,Pacific Ocean,73.0275410877613
2017,Netherlands,South Korea,58213030161.98657,55369749795.73142,2843280366.25515,Eurasian Railway,45.57869203373377
2017,Netherlands,India,66742606263.1375,68146493155.87418,-1403886892.7366867,Air Freight,61.697882225974354
2017,Netherlands,UK,67419100260.77039,65848840494.33452,1570259766.435875,Pacific Ocean,53.64324868488748
2017,Netherlands,Taiwan,11300612302.538523,11026665523.39244,273946779.1460819,Pacific Ocean,38.66764069382869
